task_id,iot_id,task_size_MB,cpu_frequency_GHz,cpu_cycles_per_bit,delay_deadline_ms,Location_Lat,Location_Lon,distance_m,uplink_data_rate_Mbps,uplink_power_transfer_mW,offload_ratio,energy_deadline_mJ,task_gen_time_ms,Priority_Score,closest_mec_uav_id,mec_uav_lat,mec_uav_lon,closest_mec_uav_area,mec_uav_cpu_GHz,mec_uav_obstacle_distance_m,mec_uav_remaining_energy_mAh,mec_uav_weather_condition,mec_uav_wind_speed_mps,mec_uav_visibility_km,mec_uav_precipitation_mmh,mec_uav_humidity_pct,mec_uav_temperature_c
T4031,D376,338.93,1.89,62376.58,1647,23.76091184476457,90.36697991368472,7184.101729271649,0.1540963285563559,96.83,0.49,169130354.08,1735692079000.0,0.5697731,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2301,D377,599.85,0.69,120089.71,1362,23.75916667990078,90.3674376895831,7304.198961006099,0.0556041677825117,107.55,0.42,576286500.35,1735766517000.0,0.44776213,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2403,D377,638.61,0.88,115003.23,1701,23.75916667990078,90.3674376895831,7304.198961006099,0.4693231855256276,124.97,0.83,587537701.68,1735752153000.0,0.6746359,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T246,D377,140.32,1.96,60328.68,657,23.75916667990078,90.3674376895831,7304.198961006099,0.4017665920260344,103.57,0.71,67722563.02,1735689630000.0,0.47598103,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4184,D377,76.03,2.0,51908.86,1756,23.75916667990078,90.3674376895831,7304.198961006099,0.2835456907382658,105.83,0.59,31573045.01,1735703894000.0,0.57596654,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3703,D377,43.73,0.53,182675.87,1780,23.75916667990078,90.3674376895831,7304.198961006099,0.2051931468612783,103.99,0.51,63907326.36,1735733416000.0,0.4557749,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3326,D377,67.98,1.68,69479.21,1833,23.75916667990078,90.3674376895831,7304.198961006099,0.2352179859967005,98.33,0.54,37785573.57,1735770401000.0,0.64726865,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1527,D377,40.77,1.99,40576.38,410,23.75916667990078,90.3674376895831,7304.198961006099,0.1423356726458828,109.97,0.44,13234392.1,1735712927000.0,0.3651183,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3027,D377,736.15,1.91,52537.15,425,23.75916667990078,90.3674376895831,7304.198961006099,0.4856901991816181,146.73,0.85,309401783.78,1735693417000.0,0.6053854,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3050,D377,48.81,0.79,132202.0,1150,23.75916667990078,90.3674376895831,7304.198961006099,0.1784656163614622,108.67,0.48,51622236.96,1735693932000.0,0.54747665,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T396,D377,1910.22,1.79,59430.42,585,23.75916667990078,90.3674376895831,7304.198961006099,0.0836170022184038,97.24,0.58,908201415.14,1735749204000.0,0.5112837,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1769,D377,15.81,0.68,123292.33,1008,23.75916667990078,90.3674376895831,7304.198961006099,0.3040038410166937,110.2,0.6,15594013.9,1735692738000.0,0.7308802,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T382,D378,34.82,0.42,276810.24,625,23.75972044140845,90.36609300126504,7343.584627494087,0.3869548184736048,97.04,0.68,77108260.45,1735735731000.0,0.5012968,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T350,D378,350.48,1.59,58187.9,992,23.75972044140845,90.36609300126504,7343.584627494087,0.4871240080306472,107.72,0.81,163149561.54,1735739476000.0,0.53675425,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4456,D378,6.69,0.49,175457.02,502,23.75972044140845,90.36609300126504,7343.584627494087,0.3296765904713076,122.5,0.62,9390459.71,1735711018000.0,0.5040451,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T374,D378,33.21,0.72,146213.58,978,23.75972044140845,90.36609300126504,7343.584627494087,0.1329829725618327,103.04,0.43,38846023.93,1735734323000.0,0.29915807,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T275,D378,33.89,0.45,262599.26,632,23.75972044140845,90.36609300126504,7343.584627494087,0.2259936219147846,95.07,0.53,71195911.37,1735701445000.0,0.5929985,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1943,D378,1601.4,1.8,45936.44,1585,23.75972044140845,90.36609300126504,7343.584627494087,0.1924950497781852,111.4,0.66,588500920.13,1735711801000.0,0.54701215,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2814,D378,864.58,1.68,64128.62,1356,23.75972044140845,90.36609300126504,7343.584627494087,0.1144,102.92,0.5,443554578.24,1735700759000.0,0.49897423,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T626,D378,1596.57,0.33,255369.76,694,23.75972044140845,90.36609300126504,7343.584627494087,0.2264794858865011,117.87,0.69,3261725581.79,1735747937000.0,0.37692457,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1534,D379,1032.1,0.76,123774.92,1511,23.76112785392705,90.36816534861704,7088.389731983118,0.4098289715926476,113.11,0.81,1021984759.46,1735714091000.0,0.47180045,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4633,D379,757.55,1.91,60444.94,1985,23.76112785392705,90.36816534861704,7088.389731983118,0.2323936398865126,132.24,0.61,366320514.38,1735722248000.0,0.55467653,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2725,D379,1154.08,1.8,62118.46,1973,23.76112785392705,90.36816534861704,7088.389731983118,0.4333010266052073,108.23,0.85,573517378.53,1735707724000.0,0.5581991,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4207,D379,458.77,1.59,62155.34,1925,23.76112785392705,90.36816534861704,7088.389731983118,0.3843162476648886,110.04,0.72,228120042.65,1735727906000.0,0.50547737,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1749,D379,419.32,1.47,73886.09,854,23.76112785392705,90.36816534861704,7088.389731983118,0.3737089606949082,101.4,0.71,247855322.07,1735772043000.0,0.4227948,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1281,D379,654.16,0.15,706858.17,1986,23.76112785392705,90.36816534861704,7088.389731983118,0.2214715248929043,104.92,0.59,3699186723.9,1735750793000.0,0.55216044,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T390,D379,1410.78,0.3,306866.64,933,23.76112785392705,90.36816534861704,7088.389731983118,0.1281,105.28,0.57,3463370547.03,1735747112000.0,0.4964194,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4936,D379,442.24,0.65,136486.68,482,23.76112785392705,90.36816534861704,7088.389731983118,0.4470973699915267,130.0,0.78,482878954.91,1735743496000.0,0.54604447,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1704,D379,88.99,1.04,111352.0,938,23.76112785392705,90.36816534861704,7088.389731983118,0.3372294653202876,115.32,0.64,79273715.84,1735726662000.0,0.6993323,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4398,D380,544.74,1.59,66921.52,1195,23.76179256994339,90.36441521964282,7282.208437702658,0.0907336236331443,109.88,0.45,291638630.44,1735762290000.0,0.5586636,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1858,D380,898.05,0.42,201929.91,1451,23.76179256994339,90.36441521964282,7282.208437702658,0.1004,112.84,0.49,1450745245.4,1735765332000.0,0.45116854,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3390,D380,1010.5,1.32,71993.91,1447,23.76179256994339,90.36441521964282,7282.208437702658,0.3264235768394687,110.25,0.73,581998768.44,1735690332000.0,0.51066434,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1389,D380,182.82,0.28,411834.2,1576,23.76179256994339,90.36441521964282,7282.208437702658,0.239994675803429,99.5,0.55,602332227.55,1735728551000.0,0.43340108,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4454,D380,670.86,0.7,134158.67,949,23.76179256994339,90.36441521964282,7282.208437702658,0.1358228385873351,107.55,0.5,720013482.85,1735737571000.0,0.76711184,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T936,D380,952.4,1.04,81035.39,1228,23.76179256994339,90.36441521964282,7282.208437702658,0.1577442968550904,118.55,0.55,617424843.49,1735746408000.0,0.62485605,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1850,D380,4.981000000000001,0.01,74861.55,50,23.76179256994339,90.36441521964282,7282.208437702658,0.2235801696860375,126.25,0.53,59661660.89,1735747180000.0,0.44234288,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1762,D380,249.81,1.37,86179.03,1012,23.76179256994339,90.36441521964282,7282.208437702658,0.3875944000855613,99.14,0.71,172227067.87,1735754305000.0,0.33686072,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T881,D380,431.99,0.53,214965.56,336,23.76179256994339,90.36441521964282,7282.208437702658,0.138636876716719,90.31,0.48,742903778.12,1735747888000.0,0.58997923,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3546,D380,96.56,1.14,79162.29,1422,23.76179256994339,90.36441521964282,7282.208437702658,0.3660310292741285,103.07,0.67,61151285.78,1735748512000.0,0.48128417,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3899,D381,1025.43,1.98,46362.74,922,23.75912017786722,90.36956620688268,7174.328069890958,0.1305677543430746,118.57,0.54,380333955.83,1735725671000.0,0.55808294,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2259,D381,11.16,1.58,71999.99,253,23.75912017786722,90.36956620688268,7174.328069890958,0.3936795052846575,131.4,0.69,6428159.11,1735737764000.0,0.22119805,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3150,D381,4.6530000000000005,5.0,940806.96,50,23.75912017786722,90.36956620688268,7174.328069890958,0.4551140986575399,121.2,0.76,700411965.58,1735728410000.0,0.66553926,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3596,D381,293.08,1.95,47324.86,1190,23.75912017786722,90.36956620688268,7174.328069890958,0.2492540761843373,112.23,0.58,110959759.75,1735728728000.0,0.40185317,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2667,D381,59.4,1.53,58572.17,975,23.75912017786722,90.36956620688268,7174.328069890958,0.3385959571661949,123.54,0.64,27833495.18,1735752952000.0,0.6132821,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4170,D381,547.51,0.88,92841.73,502,23.75912017786722,90.36956620688268,7174.328069890958,0.1698587358534377,112.67,0.52,406654204.74,1735759548000.0,0.4450525,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3494,D381,706.84,1.73,48839.95,1450,23.75912017786722,90.36956620688268,7174.328069890958,0.4674374841279518,141.49,0.83,276176242.06,1735722873000.0,0.4720714,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4948,D381,1312.12,1.74,57048.24,539,23.75912017786722,90.36956620688268,7174.328069890958,0.2416437285219606,108.13,0.67,598833093.35,1735730647000.0,0.3380994,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2875,D381,95.01,0.63,138168.48,1433,23.75912017786722,90.36956620688268,7174.328069890958,0.2735140393272225,119.78,0.58,105019098.28,1735754440000.0,0.58254707,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3249,D381,764.06,0.64,152048.77,1114,23.75912017786722,90.36956620688268,7174.328069890958,0.1676607525596375,108.85,0.54,929395065.65,1735732545000.0,0.59690815,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3753,D382,31.84,0.41,232095.08,814,23.760550653400184,90.36591129191902,7285.13319226172,0.1373057042896426,118.14,0.44,59119258.78,1735713543000.0,0.37255046,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1763,D382,1046.49,1.23,75696.68,336,23.760550653400184,90.36591129191902,7285.13319226172,0.1523422199779594,113.79,0.56,633726549.23,1735728977000.0,0.43301398,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2480,D382,509.39,0.4,279023.77,1968,23.760550653400184,90.36591129191902,7285.13319226172,0.2641234744240561,112.61,0.61,1137055345.6,1735709135000.0,0.47141334,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2071,D382,1514.86,0.28,289680.69,1216,23.760550653400184,90.36591129191902,7285.13319226172,0.1119241756397299,100.42,0.57,3510605520.43,1735757763000.0,0.3873373,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3782,D382,2252.76,5.0,109353.26,50,23.760550653400184,90.36591129191902,7285.13319226172,0.2245459067455169,108.81,0.6,656924399.99,1735714909000.0,0.5679151,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4646,D382,50.69,1.15,87824.89,856,23.760550653400184,90.36591129191902,7285.13319226172,0.2219155705162852,99.25,0.52,35614749.39,1735718585000.0,0.59009534,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2174,D382,18.41,0.52,160288.46,1287,23.760550653400184,90.36591129191902,7285.13319226172,0.2449179611480046,120.84,0.54,23607284.39,1735721887000.0,0.41830453,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4458,D382,99.73,0.86,133204.11,1971,23.760550653400184,90.36591129191902,7285.13319226172,0.239899849398604,106.95,0.55,106275567.12,1735767512000.0,0.51290953,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3821,D382,336.82,1.49,68648.82,1384,23.760550653400184,90.36591129191902,7285.13319226172,0.1734890237266759,110.29,0.51,184978364.42,1735734035000.0,0.42747858,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4619,D382,30.86,1.79,54116.4,1680,23.760550653400184,90.36591129191902,7285.13319226172,0.2150621084189208,95.48,0.51,13360256.83,1735698335000.0,0.6240432,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2917,D383,980.11,0.63,187216.66,1310,23.76170490715756,90.36601454901462,7181.221332917098,0.4560639425367482,126.42,0.85,1467943365.06,1735693643000.0,0.55328304,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2247,D383,98.65,1.55,51708.51,731,23.76170490715756,90.36601454901462,7181.221332917098,0.1162,100.86,0.42,40808356.09,1735772334000.0,0.6258238,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2398,D383,23.78,0.81,101265.64,1012,23.76170490715756,90.36601454901462,7181.221332917098,0.0905,130.84,0.39,19264775.35,1735735963000.0,0.35501522,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2594,D383,1408.48,0.68,159986.02,1238,23.76170490715756,90.36601454901462,7181.221332917098,0.4679801566169744,130.03,0.91,1802696875.6,1735690345000.0,0.32946727,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2558,D383,1165.38,0.38,307517.98,1779,23.76170490715756,90.36601454901462,7181.221332917098,0.1719501114689499,87.26,0.59,2867002428.26,1735759218000.0,0.52974796,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1127,D383,737.09,1.89,59065.47,1799,23.76170490715756,90.36601454901462,7181.221332917098,0.1868791085564649,121.46,0.56,348292538.26,1735758879000.0,0.40049836,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T517,D383,971.83,1.53,56900.2,1130,23.76170490715756,90.36601454901462,7181.221332917098,0.2048373291913878,112.39,0.6,442378570.93,1735771284000.0,0.417182,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T270,D383,37.754000000000005,5.0,86256.7,10000,23.76170490715756,90.36601454901462,7181.221332917098,0.1128,89.9,0.49,521045672.29,1735764986000.0,0.4001887,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T608,D383,1339.79,0.12,690697.46,1231,23.76170490715756,90.36601454901462,7181.221332917098,0.3960419238750193,107.64,0.83,7403116399.47,1735727361000.0,0.52339965,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4204,D383,79.64,1.31,68492.69,1005,23.76170490715756,90.36601454901462,7181.221332917098,0.1234257365742138,95.64,0.43,43638062.65,1735771593000.0,0.461349,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1320,D384,986.18,1.35,70342.54,801,23.75916720070996,90.36952173560417,7172.938520693941,0.3657895422644888,133.01,0.76,554963248.78,1735730873000.0,0.62354,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T331,D384,40.94,0.21,507171.08,400,23.75916720070996,90.36952173560417,7172.938520693941,0.1546283633823831,94.71,0.46,166108672.12,1735763002000.0,0.39918226,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T302,D384,471.34,0.97,107452.08,1214,23.75916720070996,90.36952173560417,7172.938520693941,0.3569490204427233,118.29,0.7,405171707.1,1735696969000.0,0.35277012,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3758,D384,75.74,1.69,65831.57,398,23.75916720070996,90.36952173560417,7172.938520693941,0.4873428295643794,115.43,0.79,39888664.89,1735702521000.0,0.4630135,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2918,D384,11.81,1.91,48048.43,884,23.75916720070996,90.36952173560417,7172.938520693941,0.2793638979294334,107.5,0.58,4539615.67,1735754304000.0,0.63101083,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2009,D384,35.13,0.18,481285.39,1079,23.75916720070996,90.36952173560417,7172.938520693941,0.1935106898056393,113.83,0.49,135260446.01,1735764993000.0,0.47152948,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T443,D384,1965.65,1.61,57865.16,1047,23.75916720070996,90.36952173560417,7172.938520693941,0.220088728078572,115.75,0.72,909941214.03,1735735932000.0,0.4648328,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2811,D384,8.68,1.3,61844.64,1394,23.75916720070996,90.36952173560417,7172.938520693941,0.2227657958615699,99.68,0.52,4294491.8,1735772317000.0,0.53973484,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4690,D384,447.7,0.79,143034.29,529,23.75916720070996,90.36952173560417,7172.938520693941,0.1063995884651012,84.62,0.45,512291613.06,1735757670000.0,0.46080709,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T1646,D385,837.37,0.68,152752.84,988,23.76101744911679,90.36662795570392,7198.297202624099,0.4184577967325062,108.09,0.8,1023285165.05,1735699957000.0,0.43599457,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3471,D385,13.01,1.38,83888.7,577,23.76101744911679,90.36662795570392,7198.297202624099,0.2206542170551015,107.3,0.52,8731135.9,1735723980000.0,0.40104032,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4845,D385,954.91,0.2,552089.7,305,23.76101744911679,90.36662795570392,7198.297202624099,0.373052263503133,124.35,0.77,4217567803.42,1735704885000.0,0.496342,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T250,D385,865.75,1.99,52657.54,777,23.76101744911679,90.36662795570392,7198.297202624099,0.171670878192929,113.49,0.56,364706122.04,1735742119000.0,0.51174825,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T128,D385,63.52,0.62,178425.29,1785,23.76101744911679,90.36662795570392,7198.297202624099,0.2103813181251376,124.99,0.51,90668595.37,1735750593000.0,0.44021386,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2636,D385,686.59,1.77,45714.96,470,23.76101744911679,90.36662795570392,7198.297202624099,0.4491069730941551,129.02,0.81,251099475.09,1735708825000.0,0.3172739,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4918,D385,17.06,1.34,89308.7,950,23.76101744911679,90.36662795570392,7198.297202624099,0.2412291163720369,104.57,0.54,12188851.38,1735698894000.0,0.40200803,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4467,D385,648.91,1.83,48856.79,421,23.76101744911679,90.36662795570392,7198.297202624099,0.2089327913074985,113.32,0.57,253629276.79,1735769779000.0,0.5894373,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2136,D385,632.27,0.97,102826.78,1089,23.76101744911679,90.36662795570392,7198.297202624099,0.1911469492228844,89.38,0.55,520114305.52,1735744166000.0,0.4267044,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T2699,D385,21.27,1.16,89498.57,738,23.76101744911679,90.36662795570392,7198.297202624099,0.4518211201076006,129.32,0.75,15229076.67,1735766721000.0,0.44373637,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T4360,D386,87.32,1.08,108956.46,1262,23.75815519593264,90.36643338951777,7455.914194187859,0.2402781432445935,118.68,0.54,76112624.7,1735740839000.0,0.48171,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
T3209,D386,293.16,5.0,121763.62,50,23.75815519593264,90.36643338951777,7455.914194187859,0.4447112250333295,110.92,0.75,95189927.57,1735744855000.0,0.48844534,U1,23.761866,90.362113,Mirpur,2.8,104.2,21204,thunderstorm,20.8,0.6,35.5,90,29.4
